sheet_name,scale,description,la,lo,date,timestamp
Навчальні заклади,,В смт Первомайське внаслідок обстрілів горіла шкільна їдальня.,47.041483,32.43914,2022-7-2,1656720000000
Навчальні заклади,,У Широківській громаді влучання по будівлі школи.,47.123866,32.621648,2022-7-10,1657411200000
Навчальні заклади,,По Миколаєву випущено 9 ракет типу С-300: постраждали два навчальні заклади.,46.959077,32.011807,2022-7-14,1657756800000
Навчальні заклади,,"Через ракетний обстріл ракетами ""Калібр"" у Миколаєві повністю зруйновано заклад освіти.",46.959077,32.011811,2022-7-23,1658534400000
Навчальні заклади,,Внаслідок влучання трьох ракет вщент зруйновано будівлю середньої школи у Корабельному районі Миколаєва. ,46.959077,32.011812,2022-7-28,1658966400000
Навчальні заклади,,Внаслідок масованих обстрілів Миколаєва пошкоджено два заклади освіти,46.959077,32.011812,2022-7-31,1659225600000
Сільськогосподарські та лісові ,,В лісовому урочищі Галицинівської громади горіли хвойна підстилка та лісові насадження на площі 1 га.,46.773075,31.962628,2022-7-1,1656633600000
Сільськогосподарські та лісові ,,"Обстріли с-ща Засілля та за межами населених пунктів Первомайської громади пошкодили присадибні ділянки, відбулося займання на полях.",47.023995,32.427847,2022-7-3,1656806400000
Сільськогосподарські та лісові ,,Внаслідок обстрілу Інгульської громади виникло займання поля з ріпаком. ,47.19975,32.225665,2022-7-5,1656979200000
Сільськогосподарські та лісові ,,В наслідок обстрілів с. Лимани виникло займання полів з урожаєм.,46.72796,31.97235,2022-7-4,1656892800000
Сільськогосподарські та лісові ,,Внаслідок обстрілів с. Квітневе спалахнули поля з урожаєм.,47.022603,32.455243,2022-7-5,1656979200000
Сільськогосподарські та лісові ,,"Обстріляно Широківську громаду, внаслідок чого відбулися займання полів. ",47.123866,32.621648,2022-7-6,1657065600000
Сільськогосподарські та лісові ,,Через обстріли с. Новомиколаївка відбулося займання сухостою та зернових полів.,46.966356,32.359167,2022-7-6,1657065600000
Сільськогосподарські та лісові ,,В смт Первомайське виникли загоряння полів з урожаєм.,46.966356,32.359167,2022-7-6,1657065600000
Сільськогосподарські та лісові ,,В с. Шевченкове виникла пожежа поля з ячменем та сухої трави.,46.86215,32.196443,2022-7-6,1657065600000
Сільськогосподарські та лісові ,,Через обстріли території у Широківській громаді відбулися займання полів. ,47.123866,32.621648,2022-7-7,1657152000000
Сільськогосподарські та лісові ,,"Внаслідок обстрілів с. Новомиколаївка Також відбулося займання полів із зерновими, лісосмуги та сухостою. ",46.966356,32.359167,2022-7-8,1657238400000
Сільськогосподарські та лісові ,,Після ворожих обстрілів виникла пожежа лісу на Кінбурнській косі та дві пожежі хвойного настилу на території лісництва поблизу с. Василівка.,46.497864,31.826792,2022-7-8,1657238400000
Сільськогосподарські та лісові ,,Внаслідок влучення боєприпасів та їх уламків горіли пожнивні залишки в с. Добре.,47.314146,32.453223,2022-7-8,1657238400000
Сільськогосподарські та лісові ,,Після ворожих обстрілів виникло займання поля з пшеницею в смт Березнегувате.,47.307953,32.846669,2022-7-10,1657411200000
Сільськогосподарські та лісові ,,За межами с. Новомиколаївка внаслідок обстрілу загорілися поля з врожаєм і лісосмуги. ,46.966356,32.359167,2022-7-10,1657411200000
Сільськогосподарські та лісові ,,В с. Лимани зайнялося поле з врожаєм та лісосмуга. ,46.72796,31.97235,2022-7-10,1657411200000
Сільськогосподарські та лісові ,,В смт Березнегувате виникло загоряння поля з пшеницею.,47.307953,32.846669,2022-7-12,1657584000000
Сільськогосподарські та лісові ,,В с. Шевченкове загорілися поля з зерновими.,46.86215,32.196443,2022-7-12,1657584000000
Сільськогосподарські та лісові ,,У Широківській громаді горіли поля з зерновими.,47.123866,32.621648,2022-7-14,1657756800000
Сільськогосподарські та лісові ,,Через обстріли с. Лимани відбулося займання лісу. ,46.72796,31.97235,2022-7-14,1657756800000
Сільськогосподарські та лісові ,,Через обстріли виникло загоряння поля з ячменем в с. Шевченкове.,46.86215,32.196443,2022-7-14,1657756800000
Сільськогосподарські та лісові ,,Через обстріли виникло загоряння поля з пшеницею у с. Котляреве.,46.885644,32.227655,2022-7-14,1657756800000
Сільськогосподарські та лісові ,,Через потрапляння боєприпасів зайнялося поле з пшеницею у с. Привільне.,47.490558,32.297098,2022-7-14,1657756800000
Сільськогосподарські та лісові ,,В Інгульській громаді внаслідок влучань горіли поля.,47.19975,32.225665,2022-7-16,1657929600000
Сільськогосподарські та лісові ,,Через обстріли с. Лимани виникли загоряння полів із зерновими. ,46.72796,31.97235,2022-7-18,1658102400000
Сільськогосподарські та лісові ,,Через обстріл у Шевченківській громаді відбулося загоряння полів із зерновими.,46.844318,32.243351,2022-7-19,1658188800000
Сільськогосподарські та лісові ,,Внаслідок ворожого обстрілу в лісовому урочищі Галицинівської громади горіли хвойна підстилка та лісові насадження.,46.80328,31.954482,2022-7-19,1658188800000
Сільськогосподарські та лісові ,,Через обстріли Баштанської громади горіли пожнивні залишки на полі.,47.3838,32.51341,2022-7-20,1658275200000
Сільськогосподарські та лісові ,,Внаслідок обстрілів Шевченківської громади між с. Котляреве та Зеленим Гаєм загорілися поля з зерновими.,46.912469,32.237155,2022-7-20,1658275200000
Сільськогосподарські та лісові ,,В лісовому урочищі Галицинівської громади виникло загоряння хвойної підстилки та лісових насаджень.,46.80328,31.954482,2022-7-20,1658275200000
Сільськогосподарські та лісові ,,За с. Лимани зайнялися лісові насадження та поля із зерновими. ,46.72796,31.97235,2022-7-21,1658361600000
Сільськогосподарські та лісові ,,"Внаслідок обстрілів у с. Калинівка відбулось загоряння пожнивних залишків, лісосмуги та чагарників на відкритій території.",47.049012,32.179163,2022-7-21,1658361600000
Сільськогосподарські та лісові ,,Внаслідок потрапляння боєприпасів та їх уламків за межами с. Зелений Клин виникла пожежа сухої трави та пожнивних залишків.,47.418487,32.555622,2022-7-21,1658361600000
Сільськогосподарські та лісові ,,Внаслідок ворожих обстрілів в лісовому господарстві Галицинівської громади виникло загоряння хвойної підстилки та лісових насаджень.,46.80328,31.954482,2022-7-22,1658448000000
Сільськогосподарські та лісові ,,Через обстріли с. Лимани відбулося загоряння лісового насадження.,46.72796,31.97235,2022-7-23,1658534400000
Сільськогосподарські та лісові ,,Внаслідок ворожих обстрілів в Широківській громаді відбулося займання полів із зерновими. ,47.123866,32.621648,2022-7-24,1658620800000
Сільськогосподарські та лісові ,,У с. Котляреве Шевченківської громади горіли поля ячменю та пшениці. ,46.885644,32.227655,2022-7-26,1658793600000
Сільськогосподарські та лісові ,,У с. Лимани відбулося займання пшеничного поля.,46.72796,31.97235,2022-7-26,1658793600000
Сільськогосподарські та лісові ,,Внаслідок обстрілів горіли поля із зерновими за межами с. Шевченкове.,46.86215,32.196443,2022-7-27,1658880000000
